source,model_name,device_type,gpu_type,tp,pp,pipeline_stages,tp_per_stage,num_gpus,num_replicas,max_input_length,max_output_length,batch_size,total_tokens_per_sec,input_tokens_per_sec,output_tokens_per_sec,cost_per_hour,dollar_per_million_token,total_cost,mem_per_gpu_gb,budget_tested,e2e_p50_s,e2e_p90_s,e2e_p99_s,is_best,layer_mapping,num_requests,output_dir,placement,rps,sim_duration_s,source_path,status,total_input_tokens,total_layers,total_output_tokens,total_runtime_hours,tpot_p50_s,tpot_p90_s,tpot_p99_s,ttft_p50_s,ttft_p90_s,ttft_p99_s
benchmark,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,g6e.48xlarge,L40S,4.0,2,,,,,2048.0,512.0,,1186.94,950.39,236.55,,3.1242721422243664,0.3998,,,,,,,,,,,,,,,,,,,,,,,,
benchmark,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,g6e.48xlarge,L40S,8.0,1,,,,,2048.0,512.0,,564.32,451.85,112.47,,6.571373428217832,0.5045,,,,,,,,,,,,,,,,,,,,,,,,
benchmark,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,g6e.12xlarge,L40S,4.0,1,,,,,2048.0,512.0,,531.86,425.86,106.0,,2.4442713465793937,0.1876,,,,,,,,,,,,,,,,,,,,,,,,
benchmark,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,2x g6e.48xlarge,L40S,8.0,2,,,,,2048.0,512.0,,793.32,635.21,158.11,,9.348900499184545,0.7177,,,,,,,,,,,,,,,,,,,,,,,,
benchmark,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,3x g6e.12xlarge,L40S,4.0,3,,,,,2048.0,512.0,,1125.06,900.84,224.22,,3.4664681258602474,0.2661,,,,,,,,,,,,,,,,,,,,,,,,
benchmark,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,2x g6e.12xlarge,L40S,4.0,2,,,,,2048.0,512.0,,976.2,781.64,194.55,,2.6633990666437577,0.2045,,,,,,,,,,,,,,,,,,,,,,,,
benchmark,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,8x g6e.2xlarge,L40S,1.0,8,,,,,2048.0,512.0,,560.24,448.59,111.65,,3.9268705186308215,0.3015,,,,,,,,,,,,,,,,,,,,,,,,
benchmark,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,g6e.12xlarge,L40S,4.0,1,,,,,2048.0,512.0,,527.11,422.06,105.05,,2.4662879402021853,0.1893,,,,,,,,,,,,,,,,,,,,,,,,
benchmark,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,4x g6e.2xlarge,L40S,1.0,4,,,,,2048.0,512.0,,212.06,169.8,42.26,,5.187273543089384,0.3982,,,,,,,,,,,,,,,,,,,,,,,,
benchmark,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,4x g6e.48xlarge,L40S,8.0,4,,,,,2048.0,512.0,,951.27,761.68,189.58,,15.593262837231595,1.1971,,,,,,,,,,,,,,,,,,,,,,,,
benchmark,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,2x g6e.12xlarge,L40S,2.0,4,,,,,2048.0,512.0,,848.53,679.42,169.11,,3.064120427531821,0.2352,,,,,,,,,,,,,,,,,,,,,,,,
benchmark,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,g6e.48xlarge,L40S,8.0,1,,,,,2048.0,512.0,,566.52,453.61,112.91,,6.54580535301561,0.5025,,,,,,,,,,,,,,,,,,,,,,,,
benchmark,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,3x g6e.48xlarge,L40S,8.0,3,,,,,2048.0,512.0,,928.57,743.51,185.06,,11.980805790658902,0.9198,,,,,,,,,,,,,,,,,,,,,,,,
benchmark,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,4x g6e.12xlarge,L40S,4.0,4,,,,,2048.0,512.0,,1184.9,948.76,236.15,,4.388548574013552,0.3369,,,,,,,,,,,,,,,,,,,,,,,,
benchmark,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,2x g6e.48xlarge,L40S,8.0,2,,,,,2048.0,512.0,,764.29,611.97,152.32,,9.703963137361152,0.745,,,,,,,,,,,,,,,,,,,,,,,,
benchmark,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,g6e.12xlarge,L40S,4.0,1,,,,,2048.0,512.0,,526.58,421.63,104.95,,2.468769266429653,0.1895,,,,,,,,,,,,,,,,,,,,,,,,
benchmark,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,g5.48xlarge,A10G,4.0,2,,,,,2048.0,512.0,,139.28,111.52,27.76,,32.67539252132151,4.1808,,,,,,,,,,,,,,,,,,,,,,,,
benchmark,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,g5.48xlarge,A10G,4.0,2,,,,,2048.0,512.0,,139.42,111.64,27.79,,32.64214675648044,4.1766,,,,,,,,,,,,,,,,,,,,,,,,
benchmark,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,g5.48xlarge,A10G,4.0,2,,,,,2048.0,512.0,,160.59,128.58,32.0,,28.340317332201234,3.6261,,,,,,,,,,,,,,,,,,,,,,,,
benchmark,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,g5.48xlarge,A10G,4.0,2,,,,,2048.0,512.0,,134.56,107.74,26.82,,33.823354823565545,2.5966,,,,,,,,,,,,,,,,,,,,,,,,
benchmark,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,g5.48xlarge,A10G,4.0,2,,,,,2048.0,512.0,,165.6,132.59,33.0,,27.482886406634588,3.5164,,,,,,,,,,,,,,,,,,,,,,,,
benchmark,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,g5.48xlarge,A10G,4.0,2,,,,,2048.0,512.0,,139.13,111.4,27.73,,32.71202297692494,4.1855,,,,,,,,,,,,,,,,,,,,,,,,
benchmark,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,3x g5.48xlarge,A10G,8.0,3,,,,,2048.0,512.0,,458.27,366.93,91.33,,29.793516037104848,2.2872,,,,,,,,,,,,,,,,,,,,,,,,
benchmark,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,2x g5.48xlarge,A10G,8.0,2,,,,,2048.0,512.0,,334.56,267.89,66.68,,27.20617601960586,2.0886,,,,,,,,,,,,,,,,,,,,,,,,
benchmark,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,4x g5.48xlarge,A10G,8.0,4,,,,,2048.0,512.0,,454.04,363.55,90.49,,40.094575083707454,3.0781,,,,,,,,,,,,,,,,,,,,,,,,
benchmark,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,g5.48xlarge,A10G,8.0,1,,,,,2048.0,512.0,,166.8,133.56,33.24,,27.284965820123315,2.0947,,,,,,,,,,,,,,,,,,,,,,,,
benchmark,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,3x g5.48xlarge,A10G,8.0,3,,,,,2048.0,512.0,,432.76,346.51,86.25,,31.549324213475344,2.422,,,,,,,,,,,,,,,,,,,,,,,,
benchmark,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,4x g5.12xlarge,A10G,4.0,4,,,,,2048.0,512.0,,717.0,574.1,142.9,,6.347439544446803,0.4873,,,,,,,,,,,,,,,,,,,,,,,,
benchmark,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,g5.48xlarge,A10G,8.0,1,,,,,2048.0,512.0,,153.04,122.54,30.5,,29.73763672621926,2.283,,,,,,,,,,,,,,,,,,,,,,,,
benchmark,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,2x g5.12xlarge,A10G,4.0,2,,,,,2048.0,512.0,,180.05,144.16,35.88,,12.63861559638025,0.9703,,,,,,,,,,,,,,,,,,,,,,,,
benchmark,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,2x g5.48xlarge,A10G,8.0,2,,,,,2048.0,512.0,,337.18,269.98,67.2,,26.99525288478021,2.0724,,,,,,,,,,,,,,,,,,,,,,,,
benchmark,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,3x g5.12xlarge,A10G,4.0,3,,,,,2048.0,512.0,,670.89,537.19,133.71,,5.087740631052822,0.3906,,,,,,,,,,,,,,,,,,,,,,,,
benchmark,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,4x g5.48xlarge,A10G,8.0,4,,,,,2048.0,512.0,,498.7,399.31,99.39,,36.50351784401463,2.8024,,,,,,,,,,,,,,,,,,,,,,,,
benchmark,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,g6.12xlarge,L4,4.0,1,,,,,8192.0,2048.0,,252.06,200.65,51.4,,5.15757713324224,1.5524,,,,,,,,,,,,,,,,,,,,,,,,
benchmark,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,2x g6.12xlarge,L4,4.0,2,,,,,8192.0,2048.0,,887.38,706.41,180.97,,2.929989597950929,0.8819,,,,,,,,,,,,,,,,,,,,,,,,
benchmark,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,3x g6.12xlarge,L4,4.0,3,,,,,8192.0,2048.0,,1048.91,835.0,213.91,,3.718160324173013,1.1192,,,,,,,,,,,,,,,,,,,,,,,,
benchmark,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,4x g6.12xlarge,L4,4.0,4,,,,,8192.0,2048.0,,1125.87,896.26,229.6,,4.618668417573073,1.3902,,,,,,,,,,,,,,,,,,,,,,,,
benchmark,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,g6.48xlarge,L4,8.0,1,,,,,8192.0,2048.0,,532.07,423.56,108.51,,6.969615889832118,2.0978,,,,,,,,,,,,,,,,,,,,,,,,
benchmark,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,2x g6.48xlarge,L4,8.0,2,,,,,8192.0,2048.0,,747.86,595.35,152.52,,9.917146210271664,2.985,,,,,,,,,,,,,,,,,,,,,,,,
benchmark,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,3x g6.48xlarge,L4,8.0,3,,,,,8192.0,2048.0,,920.51,732.78,187.72,,12.08572550126755,3.6378,,,,,,,,,,,,,,,,,,,,,,,,
benchmark,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,2x g6.12xlarge,L4,2.0,4,,,,,8192.0,2048.0,,776.91,618.47,158.44,,3.3465883890718224,1.0073,,,,,,,,,,,,,,,,,,,,,,,,
benchmark,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,8x g6.2xlarge,L4,1.0,8,,,,,8192.0,2048.0,,524.64,417.64,106.99,,4.193384114655844,1.2622,,,,,,,,,,,,,,,,,,,,,,,,
simulator,meta-llama/Llama-2-70b-hf,a100,A100,4.0,1,,,,1.0,1024.0,512.0,,3435.880423050476,2290.5869487003174,1145.2934743501587,,,,,,128.0605290998105,178.5104710769103,180.01865634390057,,,512.0,/mnt/projects/vidur/output/a100-tp4-replicas1-in1024-out512-rps10-2026-01-28_04-20-38,,2.2369013170901537,228.88805871241075,,,524288.0,,262144.0,,0.1044104799911792,0.1059506216550118,0.1059753737932358,74.01466581950409,140.16579740607162,152.8966668867136
simulator,meta-llama/Llama-2-70b-hf,a100,A100,4.0,1,,,,1.0,3276.0,819.0,,3418.804989943326,2735.0439919546607,683.7609979886652,,,,,,371.11501717589147,550.6028717196742,563.2863724336753,,,512.0,/mnt/projects/vidur/output/a100-tp4-replicas1-in16384-out4096-rps10-2026-01-28_04-20-38,,0.8348730134171736,613.2669181680224,,,1677312.0,,419328.0,,0.1433265360326236,0.1444717995722731,0.1454281855700729,253.4639501278409,467.4155339230182,516.7998069064827
simulator,meta-llama/Llama-2-70b-hf,a100,A100,4.0,1,,,,1.0,2048.0,1024.0,,3120.8777877423418,2080.585191828228,1040.292595914114,,,,,,309.5300903621554,447.6414929215831,454.57832172719327,,,512.0,/mnt/projects/vidur/output/a100-tp4-replicas1-in2048-out1024-rps10-2026-01-28_04-20-38,,1.0159107381973769,503.9812857067426,,,1048576.0,,524288.0,,0.115435075700089,0.1172883829065896,0.1173264740574787,189.962905970958,361.1721104540298,392.5745828898843
simulator,meta-llama/Llama-2-70b-hf,a100,A100,4.0,1,,,,1.0,3276.0,819.0,,3418.804989943326,2735.0439919546607,683.7609979886652,,,,,,371.11501717589147,550.6028717196742,563.2863724336753,,,512.0,/mnt/projects/vidur/output/a100-tp4-replicas1-in4096-out1024-rps10-2026-01-28_04-20-38,,0.8348730134171736,613.2669181680224,,,1677312.0,,419328.0,,0.1433265360326236,0.1444717995722731,0.1454281855700729,253.4639501278409,467.4155339230182,516.7998069064827
simulator,meta-llama/Llama-2-70b-hf,a100,A100,4.0,1,,,,1.0,3276.0,819.0,,3418.804989943326,2735.0439919546607,683.7609979886652,,,,,,371.11501717589147,550.6028717196742,563.2863724336753,,,512.0,/mnt/projects/vidur/output/a100-tp4-replicas1-in8192-out2048-rps10-2026-01-28_04-20-38,,0.8348730134171736,613.2669181680224,,,1677312.0,,419328.0,,0.1433265360326236,0.1444717995722731,0.1454281855700729,253.4639501278409,467.4155339230182,516.7998069064827
simulator,meta-llama/Llama-2-70b-hf,a100,A100,8.0,1,,,,1.0,1024.0,512.0,,5000.085271055128,3333.3901807034185,1666.6950903517093,,,,,,80.42264162402645,108.73044965124362,109.36487021779828,,,512.0,/mnt/projects/vidur/output/a100-tp8-replicas1-in1024-out512-rps10-2026-01-28_04-20-38,,3.255263848343182,157.2837176502883,,,524288.0,,262144.0,,0.0716458649322404,0.0724693003814375,0.0724884989117704,43.47029975837335,82.1399574273236,89.77797668852405
simulator,meta-llama/Llama-2-70b-hf,a100,A100,8.0,1,,,,1.0,3276.0,819.0,,5087.155980333509,4069.724784266808,1017.431196066702,,,,,,241.48280831095207,355.0890696159586,362.7592831205672,,,512.0,/mnt/projects/vidur/output/a100-tp8-replicas1-in16384-out4096-rps10-2026-01-28_04-20-38,,1.2422847326821758,412.14383991869386,,,1677312.0,,419328.0,,0.0961807811777475,0.0967653625894973,0.0972434814333933,162.56002795380363,299.4731978416466,331.4901002310069
simulator,meta-llama/Llama-2-70b-hf,a100,A100,8.0,1,,,,1.0,2042.638671875,1019.19140625,,4574.139430167008,3051.545596001544,1522.5938341654642,,,,,,197.64338351200135,283.3418128332649,292.41307318180566,,,512.0,/mnt/projects/vidur/output/a100-tp8-replicas1-in2048-out1024-rps10-2026-01-28_03-20-01,,1.4939233443575402,342.72173464173625,,,1045831.0,,521826.0,,0.0753946957267702,0.0789029012827557,0.0804217078162809,116.40107925197648,226.3051589674249,252.22751913832136
simulator,meta-llama/Llama-2-70b-hf,a100,A100,8.0,1,,,,1.0,2048.0,1024.0,,4664.912172063507,3109.941448042338,1554.970724021169,,,,,,199.3663111412632,284.3662094242375,288.15101846812667,,,512.0,/mnt/projects/vidur/output/a100-tp8-replicas1-in2048-out1024-rps10-2026-01-28_04-20-38,,1.5185260976769228,337.16904884497524,,,1048576.0,,524288.0,,0.0770462860993435,0.0780069078410071,0.078021474127218,119.84621275019026,226.7916192513909,246.67727484170965
simulator,meta-llama/Llama-2-70b-hf,a100,A100,8.0,1,,,,1.0,2051.58984375,1023.509765625,,4631.8641192071545,3090.204088226857,1541.660030980297,,,,,,185.5006502386903,260.7627265033824,262.65976460774425,,,512.0,/mnt/projects/vidur/output/a100-tp8-replicas1-in2048-out1024-rps6.45-2026-01-28_03-00-26,,1.5062484821909752,339.9173549740276,,,1050414.0,,524037.0,,0.0760208345884183,0.0775881647430732,0.0781259328311329,106.30255646471848,203.217945803706,221.13883256851523
simulator,meta-llama/Llama-2-70b-hf,a100,A100,8.0,1,,,,1.0,3276.0,819.0,,5087.155980333509,4069.724784266808,1017.431196066702,,,,,,241.48280831095207,355.0890696159586,362.7592831205672,,,512.0,/mnt/projects/vidur/output/a100-tp8-replicas1-in4096-out1024-rps10-2026-01-28_04-20-38,,1.2422847326821758,412.14383991869386,,,1677312.0,,419328.0,,0.0961807811777475,0.0967653625894973,0.0972434814333933,162.56002795380363,299.4731978416466,331.4901002310069
simulator,meta-llama/Llama-2-70b-hf,a100,A100,8.0,1,,,,1.0,3276.0,819.0,,5087.155980333509,4069.724784266808,1017.431196066702,,,,,,241.48280831095207,355.0890696159586,362.7592831205672,,,512.0,/mnt/projects/vidur/output/a100-tp8-replicas1-in8192-out2048-rps10-2026-01-28_04-20-38,,1.2422847326821758,412.14383991869386,,,1677312.0,,419328.0,,0.0961807811777475,0.0967653625894973,0.0972434814333933,162.56002795380363,299.4731978416466,331.4901002310069
simulator,meta-llama/Llama-2-70b-hf,a40,A40,8.0,1,,,,1.0,1225.64453125,220.83203125,,3428.1097471241264,2904.7438949343546,523.3658521897721,,,,,,88.71911728754995,138.9831169376171,143.2975910218502,,,512.0,/mnt/projects/vidur/output/a40-tp8-replicas1-in1155-out211-rps6.45-2026-01-27_22-18-35,,2.3699725498484367,216.03625748017345,,,627530.0,,113066.0,,0.1368811417974748,0.1388893231369352,0.1391616237923488,57.87578554102849,105.74343489936864,119.52350577652908
